movie_id,title,rating,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11,genre_12,genre_13,genre_14,genre_15,genre_16,genre_17,genre_18,cluster
219,"Nightmare on Elm Street, A (1984)",3.171171171171171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
220,"Mirror Has Two Faces, The (1996)",3.3636363636363638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
221,Breaking the Waves (1996),3.72972972972973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
222,Star Trek: First Contact (1996),3.66027397260274,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
223,Sling Blade (1996),4.198529411764706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
224,Ridicule (1996),3.7045454545454546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
225,101 Dalmatians (1996),2.908256880733945,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
226,Die Hard 2 (1990),3.355421686746988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
227,Star Trek VI: The Undiscovered Country (1991),3.279503105590062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
228,Star Trek: The Wrath of Khan (1982),3.8155737704918034,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
229,Star Trek III: The Search for Spock (1984),3.111111111111111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
230,Star Trek IV: The Voyage Home (1986),3.4472361809045227,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
231,Batman Returns (1992),2.683098591549296,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
232,Young Guns (1988),3.207920792079208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
233,Under Siege (1992),3.2903225806451615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
234,Jaws (1975),3.775,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
235,Mars Attacks! (1996),2.847926267281106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
236,Citizen Ruth (1996),3.6222222222222222,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
237,Jerry Maguire (1996),3.7109375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
238,Raising Arizona (1987),3.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
239,Sneakers (1992),3.513333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
240,Beavis and Butt-head Do America (1996),2.7884615384615383,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
241,"Last of the Mohicans, The (1992)",3.546875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
242,Kolya (1996),3.9914529914529915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
243,Jungle2Jungle (1997),2.4393939393939394,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
244,Smilla's Sense of Snow (1997),3.1666666666666665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
245,"Devil's Own, The (1997)",3.1083333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
246,Chasing Amy (1997),3.935483870967742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
247,Turbo: A Power Rangers Movie (1997),1.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
248,Grosse Pointe Blank (1997),3.675,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
249,Austin Powers: International Man of Mystery (1997),3.246153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
250,"Fifth Element, The (1997)",3.4771573604060912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
251,Shall We Dance? (1996),4.260869565217392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
252,"Lost World: Jurassic Park, The (1997)",2.9430379746835444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
253,"Pillow Book, The (1995)",3.6923076923076925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
254,Batman & Robin (1997),2.4516129032258065,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
255,My Best Friend's Wedding (1997),3.36046511627907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
256,When the Cats Away (Chacun cherche son chat) (1996),3.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
257,Men in Black (1997),3.745874587458746,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
258,Contact (1997),3.8035363457760316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
259,George of the Jungle (1997),2.685185185185185,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
260,Event Horizon (1997),2.574803149606299,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
261,Air Bud (1997),2.558139534883721,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
262,In the Company of Men (1997),3.712121212121212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
263,Steel (1997),2.1578947368421053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
264,Mimic (1997),2.742574257425743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
265,"Hunt for Red October, The (1990)",3.8634361233480177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
266,Kull the Conqueror (1997),2.7142857142857144,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
267,unknown,3.4444444444444446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
268,Chasing Amy (1997),3.792156862745098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
269,"Full Monty, The (1997)",3.926984126984127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
270,Gattaca (1997),3.5955882352941178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
271,Starship Troopers (1997),3.2322274881516586,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
272,Good Will Hunting (1997),4.262626262626263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
273,Heat (1995),3.569506726457399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
274,Sabrina (1995),3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
275,Sense and Sensibility (1995),4.0111940298507465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
276,Leaving Las Vegas (1995),3.697986577181208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
277,Restoration (1995),3.464788732394366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
278,Bed of Roses (1996),3.2333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
279,Once Upon a Time... When We Were Colored (1995),3.2857142857142856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
280,Up Close and Personal (1996),3.1882352941176473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
281,"River Wild, The (1994)",3.143835616438356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
282,"Time to Kill, A (1996)",3.685344827586207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
283,Emma (1996),3.7175141242937855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
284,Tin Cup (1996),3.160621761658031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
285,Secrets & Lies (1996),4.265432098765432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
286,"English Patient, The (1996)",3.656964656964657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
287,Marvin's Room (1996),3.58974358974359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
288,Scream (1996),3.4414225941422596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
289,Evita (1996),2.9806949806949805,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
290,Fierce Creatures (1997),3.1145833333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
291,Absolute Power (1997),3.37007874015748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
292,Rosewood (1997),3.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
293,Donnie Brasco (1997),3.802721088435374,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
294,Liar Liar (1997),3.156701030927835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
295,Breakdown (1997),3.4025974025974026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
296,"Promesse, La (1996)",3.3333333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
297,Ulee's Gold (1997),3.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
298,Face/Off (1997),3.768041237113402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
299,Hoodlum (1997),2.9315068493150687,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
300,Air Force One (1997),3.6310904872389793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
301,In & Out (1997),3.3043478260869565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
302,L.A. Confidential (1997),4.161616161616162,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3
303,Ulee's Gold (1997),3.6865671641791047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
304,Fly Away Home (1996),3.5369127516778525,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
305,"Ice Storm, The (1997)",3.6436781609195403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",3.9479166666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
307,"Devil's Advocate, The (1997)",3.515957446808511,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
308,FairyTale: A True Story (1997),2.966666666666667,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
309,Deceiver (1997),2.857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
310,"Rainmaker, The (1997)",3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311,"Wings of the Dove, The (1997)",3.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
312,Midnight in the Garden of Good and Evil (1997),3.1625,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
313,Titanic (1997),4.2457142857142856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
314,3 Ninjas: High Noon At Mega Mountain (1998),1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
315,Apt Pupil (1998),4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
316,As Good As It Gets (1997),4.196428571428571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
317,In the Name of the Father (1993),3.911764705882353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
318,Schindler's List (1993),4.466442953020135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
319,Everyone Says I Love You (1996),3.2738095238095237,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
321,Mother (1996),3.1301775147928996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
322,Murder at 1600 (1997),3.0871559633027523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
323,Dante's Peak (1997),2.933333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
324,Lost Highway (1997),3.136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
325,Crash (1996),2.546875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
326,G.I. Jane (1997),3.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
327,Cop Land (1997),3.3771428571428572,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
328,Conspiracy Theory (1997),3.4237288135593222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
329,Desperate Measures (1998),3.3333333333333335,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
330,187 (1997),3.024390243902439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
331,"Edge, The (1997)",3.5398230088495577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
332,Kiss the Girls (1997),3.4615384615384617,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
333,"Game, The (1997)",3.593625498007968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
334,U Turn (1997),3.359375,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
335,How to Be a Player (1997),2.761904761904762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
336,Playing God (1997),2.627906976744186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
337,"House of Yes, The (1997)",3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
338,Bean (1997),2.659340659340659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
339,Mad City (1997),3.25531914893617,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
340,Boogie Nights (1997),3.5873015873015874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
341,Critical Care (1997),3.090909090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
342,"Man Who Knew Too Little, The (1997)",2.923076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
343,Alien: Resurrection (1997),3.096774193548387,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
344,"Apostle, The (1997)",3.6545454545454548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
345,Deconstructing Harry (1997),3.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
346,Jackie Brown (1997),3.642857142857143,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
347,Wag the Dog (1997),3.510948905109489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
348,Desperate Measures (1998),3.2962962962962963,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
349,Hard Rain (1998),2.903225806451613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
350,Fallen (1998),3.1463414634146343,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
351,"Prophecy II, The (1998)",2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
352,Spice World (1997),2.1153846153846154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,Deep Rising (1998),2.4285714285714284,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
354,"Wedding Singer, The (1998)",3.486111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
355,Sphere (1998),2.926829268292683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
356,"Client, The (1994)",3.381443298969072,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
357,One Flew Over the Cuckoo's Nest (1975),4.291666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
358,Spawn (1997),2.6153846153846154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
359,"Assignment, The (1997)",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
360,Wonderland (1997),3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
361,Incognito (1997),3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
362,Blues Brothers 2000 (1998),2.8214285714285716,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,Sudden Death (1995),2.723404255319149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
364,Ace Ventura: When Nature Calls (1995),2.675675675675676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
365,Powder (1995),3.2083333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
366,Dangerous Minds (1995),3.3404255319148937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
367,Clueless (1995),3.458823529411765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
368,Bio-Dome (1996),1.903225806451613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
369,Black Sheep (1996),2.6363636363636362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
370,Mary Reilly (1996),2.8205128205128207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
371,"Bridges of Madison County, The (1995)",3.1641791044776117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
372,Jeffrey (1995),3.5294117647058822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
373,Judge Dredd (1995),2.8974358974358974,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
374,Mighty Morphin Power Rangers: The Movie (1995),2.272727272727273,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
375,Showgirls (1995),1.9565217391304348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
376,Houseguest (1994),2.8333333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
377,Heavyweights (1994),2.1538461538461537,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
378,Miracle on 34th Street (1994),3.722772277227723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
379,Tales From the Crypt Presents: Demon Knight (1995),2.9767441860465116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
380,Star Trek: Generations (1994),3.336206896551724,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
381,Muriel's Wedding (1994),3.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5945945945945947,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
383,"Flintstones, The (1994)",2.064516129032258,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
384,Naked Gun 33 1/3: The Final Insult (1994),2.782608695652174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
385,True Lies (1994),3.5625,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
386,Addams Family Values (1993),2.8160919540229883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
387,"Age of Innocence, The (1993)",3.3846153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
388,Beverly Hills Cop III (1994),2.392857142857143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
389,Black Beauty (1994),3.4444444444444446,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
390,Fear of a Black Hat (1993),3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
391,Last Action Hero (1993),2.7457627118644066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
392,"Man Without a Face, The (1993)",3.5441176470588234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
393,Mrs. Doubtfire (1993),3.4114583333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
394,Radioland Murders (1994),3.3333333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4
395,Robin Hood: Men in Tights (1993),2.5892857142857144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
396,Serial Mom (1994),2.814814814814815,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
397,Striking Distance (1993),2.5833333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
398,Super Mario Bros. (1993),2.076923076923077,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
399,"Three Musketeers, The (1993)",3.303370786516854,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
400,"Little Rascals, The (1994)",2.7222222222222223,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
401,"Brady Bunch Movie, The (1995)",2.8026315789473686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
402,Ghost (1990),3.4647058823529413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
403,Batman (1989),3.427860696517413,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
404,Pinocchio (1940),3.6732673267326734,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
405,Mission: Impossible (1996),3.313953488372093,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
406,Thinner (1996),2.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
407,Spy Hard (1996),2.511627906976744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
408,"Close Shave, A (1995)",4.491071428571429,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
409,Jack (1996),3.142857142857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
410,Kingpin (1996),3.1296296296296298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
411,"Nutty Professor, The (1996)",2.914110429447853,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4
412,"Very Brady Sequel, A (1996)",2.3978494623655915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
413,Tales from the Crypt Presents: Bordello of Blood (1996),2.6363636363636362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
414,My Favorite Year (1982),3.532258064516129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
415,"Apple Dumpling Gang, The (1975)",2.84,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
416,Old Yeller (1957),3.484375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
417,"Parent Trap, The (1961)",3.095890410958904,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
418,Cinderella (1950),3.5813953488372094,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,Mary Poppins (1964),3.7247191011235956,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,Alice in Wonderland (1951),3.6666666666666665,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
421,William Shakespeare's Romeo and Juliet (1996),3.5943396226415096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
422,Aladdin and the King of Thieves (1996),2.8461538461538463,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
423,E.T. the Extra-Terrestrial (1982),3.8333333333333335,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2
424,Children of the Corn: The Gathering (1996),1.3157894736842106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
425,Bob Roberts (1992),3.7411764705882353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
426,"Transformers: The Movie, The (1986)",2.84375,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
427,To Kill a Mockingbird (1962),4.292237442922374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
428,Harold and Maude (1971),3.8181818181818183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
429,"Day the Earth Stood Still, The (1951)",3.9381443298969074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
430,Duck Soup (1933),4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
431,Highlander (1986),3.5359477124183005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
432,Fantasia (1940),3.7701149425287355,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,Heathers (1989),3.690058479532164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
434,Forbidden Planet (1956),3.8358208955223883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
435,Butch Cassidy and the Sundance Kid (1969),3.949074074074074,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
436,"American Werewolf in London, An (1981)",3.5353535353535355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
437,Amityville 1992: It's About Time (1992),1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
438,Amityville 3-D (1983),1.1666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
439,Amityville: A New Generation (1993),1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
440,Amityville II: The Possession (1982),1.6428571428571428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
